Index,Feature Used,Num of Audio Features,Num of Features,Best F1 mean,Best F1 score,Best Machine Learning Model
1354,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Rolloff,Chroma Vector",5,32,0.553734061931,0.222222222222(0.885245901639),AB(All)
1355,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Rolloff,Chroma Vector,Chroma Deviation",6,34,0.553734061931,0.222222222222(0.885245901639),AB(All)
1356,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Rolloff,MFCCs",5,34,0.533333333333,0.2(0.866666666667),AB(All)
1357,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Rolloff,MFCCs,Chroma Deviation",6,36,0,0.0(0.888888888889),GP-DP(All)
1358,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Rolloff,MFCCs,Chroma Vector",6,58,0.553734061931,0.222222222222(0.885245901639),AB(All)
1359,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",7,60,0.514637904468,0.181818181818(0.847457627119),AB(All)
1360,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Flux",4,8,0.480431848853,0.153846153846(0.80701754386),AB(All)
1361,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Flux,Chroma Deviation",5,10,0.448484848485,0.133333333333(0.763636363636),AB(All)
1362,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Flux,Chroma Vector",5,32,0.497126436782,0.166666666667(0.827586206897),AB(All)
1363,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Flux,Chroma Vector,Chroma Deviation",6,34,0,0.0(0.888888888889),GP-DP(All)
1364,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Flux,MFCCs",5,34,0.533333333333,0.266666666667(0.8),AB(All)
1365,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Flux,MFCCs,Chroma Deviation",6,36,0.553571428571,0.285714285714(0.821428571429),AB(All)
1366,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Flux,MFCCs,Chroma Vector",6,58,0,0.0(0.888888888889),GP-DP(All)
1367,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Flux,MFCCs,Chroma Vector,Chroma Deviation",7,60,0,0.0(0.888888888889),GP-DP(All)
1368,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff",5,10,0,0.0(0.888888888889),GP-DP(All)
1369,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,Chroma Deviation",6,12,0,0.0(0.888888888889),GP-DP(All)
1370,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,Chroma Vector",6,34,0.497126436782,0.166666666667(0.827586206897),AB(All)
1371,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,Chroma Vector,Chroma Deviation",7,36,0,0.0(0.888888888889),GP-DP(All)
1372,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs",6,36,0.553734061931,0.222222222222(0.885245901639),AB(All)
1373,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Deviation",7,38,0.576612903226,0.25(0.903225806452),AB(All)
1374,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector",7,60,0.533333333333,0.2(0.866666666667),AB(All)
1375,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",8,62,0,0.0(0.888888888889),GP-DP(All)
1376,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy",4,8,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1377,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy,Chroma Deviation",5,10,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1378,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy,Chroma Vector",5,32,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1379,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy,Chroma Vector,Chroma Deviation",6,34,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1380,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy,MFCCs",5,34,0.476495726496,0.222222222222(0.730769230769),AB(All)
1381,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy,MFCCs,Chroma Deviation",6,36,0.597701149425,0.333333333333(0.862068965517),AB(All)
1382,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy,MFCCs,Chroma Vector",6,58,0.533333333333,0.2(0.866666666667),AB(All)
1383,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy,MFCCs,Chroma Vector,Chroma Deviation",7,60,0.597701149425,0.333333333333(0.862068965517),AB(All)
1384,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff",5,10,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1385,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,Chroma Deviation",6,12,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1386,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,Chroma Vector",6,34,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1387,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,Chroma Vector,Chroma Deviation",7,36,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1388,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs",6,36,0,0.0(0.888888888889),GP-DP(All)
1389,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Deviation",7,38,0,0.0(0.888888888889),GP-DP(All)
1390,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Vector",7,60,0,0.0(0.888888888889),GP-DP(All)
1391,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",8,62,0.514637904468,0.181818181818(0.847457627119),AB(All)
1392,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux",5,10,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1393,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Chroma Deviation",6,12,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1394,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Chroma Vector",6,34,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1395,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Chroma Vector,Chroma Deviation",7,36,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1396,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,MFCCs",6,36,0.43287037037,0.125(0.740740740741),AB(All)
1397,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,MFCCs,Chroma Deviation",7,38,0.594907407407,0.375(0.814814814815),AB(All)
1398,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,MFCCs,Chroma Vector",7,60,0.497126436782,0.166666666667(0.827586206897),AB(All)
1399,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,MFCCs,Chroma Vector,Chroma Deviation",8,62,0,0.0(0.888888888889),GP-DP(All)
1400,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff",6,12,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1401,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Deviation",7,14,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1402,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Vector",7,36,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1403,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Vector,Chroma Deviation",8,38,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1404,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs",7,38,0.533333333333,0.2(0.866666666667),AB(All)
1405,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Deviation",8,40,0,0.0(0.888888888889),GP-DP(All)
1406,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector",8,62,0.480431848853,0.153846153846(0.80701754386),AB(All)
1407,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",9,64,0,0.0(0.888888888889),GP-DP(All)
1408,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid",3,6,0,0.0(0.888888888889),GP-DP(All)
1409,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Chroma Deviation",4,8,0.514637904468,0.181818181818(0.847457627119),AB(All)
1410,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Chroma Vector",4,30,0,0.0(0.888888888889),GP-DP(All)
1411,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Chroma Vector,Chroma Deviation",5,32,0,0.0(0.888888888889),GP-DP(All)
1412,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,MFCCs",4,32,0,0.0(0.888888888889),GP-DP(All)
1413,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,MFCCs,Chroma Deviation",5,34,0.448484848485,0.133333333333(0.763636363636),AB(All)
1414,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,MFCCs,Chroma Vector",5,56,0,0.0(0.888888888889),GP-DP(All)
1415,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,MFCCs,Chroma Vector,Chroma Deviation",6,58,0.597701149425,0.333333333333(0.862068965517),AB(All)
1416,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Rolloff",4,8,0,0.0(0.888888888889),GP-DP(All)
1417,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Rolloff,Chroma Deviation",5,10,0,0.0(0.888888888889),GP-DP(All)
1418,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Rolloff,Chroma Vector",5,32,0.533333333333,0.2(0.866666666667),AB(All)
1419,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Rolloff,Chroma Vector,Chroma Deviation",6,34,0.553734061931,0.222222222222(0.885245901639),AB(All)
1420,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Rolloff,MFCCs",5,34,0,0.0(0.888888888889),GP-DP(All)
1421,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Rolloff,MFCCs,Chroma Deviation",6,36,0,0.0(0.888888888889),GP-DP(All)
1422,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Rolloff,MFCCs,Chroma Vector",6,58,0,0.0(0.888888888889),GP-DP(All)
1423,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",7,60,0.553571428571,0.285714285714(0.821428571429),AB(All)
1424,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Flux",4,8,0,0.0(0.888888888889),GP-DP(All)
1425,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Flux,Chroma Deviation",5,10,0,0.0(0.888888888889),GP-DP(All)
1426,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Flux,Chroma Vector",5,32,0.553734061931,0.222222222222(0.885245901639),AB(All)
1427,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Flux,Chroma Vector,Chroma Deviation",6,34,0,0.0(0.888888888889),GP-DP(All)
1428,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Flux,MFCCs",5,34,0.497126436782,0.166666666667(0.827586206897),AB(All)
1429,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Flux,MFCCs,Chroma Deviation",6,36,0,0.0(0.888888888889),GP-DP(All)
1430,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Flux,MFCCs,Chroma Vector",6,58,0.553571428571,0.285714285714(0.821428571429),AB(All)
1431,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Flux,MFCCs,Chroma Vector,Chroma Deviation",7,60,0.597701149425,0.333333333333(0.862068965517),AB(All)
1432,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff",5,10,0,0.0(0.888888888889),GP-DP(All)
1433,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff,Chroma Deviation",6,12,0,0.0(0.888888888889),GP-DP(All)
1434,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff,Chroma Vector",6,34,0.533333333333,0.2(0.866666666667),AB(All)
1435,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff,Chroma Vector,Chroma Deviation",7,36,0,0.0(0.888888888889),GP-DP(All)
1436,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff,MFCCs",6,36,0,0.0(0.888888888889),GP-DP(All)
1437,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Deviation",7,38,0,0.0(0.888888888889),GP-DP(All)
1438,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector",7,60,0.553734061931,0.222222222222(0.885245901639),AB(All)
1439,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",8,62,0.594907407407,0.375(0.814814814815),AB(All)
1440,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy",4,8,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1441,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy,Chroma Deviation",5,10,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1442,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy,Chroma Vector",5,32,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1443,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy,Chroma Vector,Chroma Deviation",6,34,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1444,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy,MFCCs",5,34,0.43287037037,0.125(0.740740740741),AB(All)
1445,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy,MFCCs,Chroma Deviation",6,36,0,0.0(0.888888888889),GP-DP(All)
1446,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy,MFCCs,Chroma Vector",6,58,0,0.0(0.888888888889),GP-DP(All)
1447,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy,MFCCs,Chroma Vector,Chroma Deviation",7,60,0.513888888889,0.25(0.777777777778),AB(All)
1448,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff",5,10,0,0.0(0.888888888889),GP-DP(All)
1449,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff,Chroma Deviation",6,12,0,0.0(0.888888888889),GP-DP(All)
1450,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff,Chroma Vector",6,34,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1451,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff,Chroma Vector,Chroma Deviation",7,36,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1452,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff,MFCCs",6,36,0,0.0(0.888888888889),GP-DP(All)
1453,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Deviation",7,38,0,0.0(0.888888888889),GP-DP(All)
1454,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Vector",7,60,0,0.0(0.888888888889),GP-DP(All)
1455,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",8,62,0.553571428571,0.285714285714(0.821428571429),AB(All)
1456,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux",5,10,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1457,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Chroma Deviation",6,12,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1458,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Chroma Vector",6,34,0.553734061931,0.222222222222(0.885245901639),AB(All)
1459,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Chroma Vector,Chroma Deviation",7,36,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1460,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,MFCCs",6,36,0,0.0(0.888888888889),GP-DP(All)
1461,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,MFCCs,Chroma Deviation",7,38,0.49500554939,0.235294117647(0.754716981132),AB(All)
1462,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,MFCCs,Chroma Vector",7,60,0,0.0(0.888888888889),GP-DP(All)
1463,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,MFCCs,Chroma Vector,Chroma Deviation",8,62,0.553571428571,0.285714285714(0.821428571429),AB(All)
1464,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Spectral Rolloff",6,12,0,0.0(0.888888888889),GP-DP(All)
1465,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Deviation",7,14,0,0.0(0.888888888889),GP-DP(All)
1466,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Vector",7,36,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1467,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Vector,Chroma Deviation",8,38,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1468,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs",7,38,0.514637904468,0.181818181818(0.847457627119),AB(All)
1469,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Deviation",8,40,0,0.0(0.888888888889),GP-DP(All)
1470,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector",8,62,0.514637904468,0.181818181818(0.847457627119),AB(All)
1471,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",9,64,0.464285714286,0.142857142857(0.785714285714),AB(All)
1472,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Spread",4,8,0.574898785425,0.307692307692(0.842105263158),AB(All)
1473,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Spread,Chroma Deviation",5,10,0.514637904468,0.181818181818(0.847457627119),AB(All)
1474,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Spread,Chroma Vector",5,32,0.533333333333,0.2(0.866666666667),AB(All)
1475,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Spread,Chroma Vector,Chroma Deviation",6,34,0.514637904468,0.181818181818(0.847457627119),AB(All)
1476,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Spread,MFCCs",5,34,0.480431848853,0.153846153846(0.80701754386),AB(All)
1477,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Spread,MFCCs,Chroma Deviation",6,36,0.533333333333,0.2(0.866666666667),AB(All)
1478,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Spread,MFCCs,Chroma Vector",6,58,0,0.0(0.888888888889),GP-DP(All)
1479,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Spread,MFCCs,Chroma Vector,Chroma Deviation",7,60,0.553571428571,0.285714285714(0.821428571429),AB(All)
1480,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Spread,Spectral Rolloff",5,10,0,0.0(0.888888888889),GP-DP(All)
1481,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Spread,Spectral Rolloff,Chroma Deviation",6,12,0,0.0(0.888888888889),GP-DP(All)
1482,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Spread,Spectral Rolloff,Chroma Vector",6,34,0.533333333333,0.2(0.866666666667),AB(All)
1483,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Spread,Spectral Rolloff,Chroma Vector,Chroma Deviation",7,36,0.553734061931,0.222222222222(0.885245901639),AB(All)
1484,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Spread,Spectral Rolloff,MFCCs",6,36,0,0.0(0.888888888889),GP-DP(All)
1485,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Spread,Spectral Rolloff,MFCCs,Chroma Deviation",7,38,0,0.0(0.888888888889),GP-DP(All)
