Index,Feature Used,Num of Audio Features,Num of Features,Best F1 mean,Best F1 score,Best Machine Learning Model
822,"Energy,Entropy of Energy,Spectral Entropy,Spectral Flux,MFCCs,Chroma Vector",6,58,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
823,"Energy,Entropy of Energy,Spectral Entropy,Spectral Flux,MFCCs,Chroma Vector,Chroma Deviation",7,60,0.576612903226,0.25(0.903225806452),KNN(FCBF)
824,"Energy,Entropy of Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff",5,10,0.553734061931,0.222222222222(0.885245901639),KNN(All)
825,"Energy,Entropy of Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Deviation",6,12,0.576612903226,0.25(0.903225806452),KNN(FCBF)
826,"Energy,Entropy of Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Vector",6,34,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
827,"Energy,Entropy of Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Vector,Chroma Deviation",7,36,0.576612903226,0.25(0.903225806452),KNN(FCBF)
828,"Energy,Entropy of Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs",6,36,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
829,"Energy,Entropy of Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Deviation",7,38,0.597701149425,0.333333333333(0.862068965517),AB(CFS)
830,"Energy,Entropy of Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector",7,60,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
831,"Energy,Entropy of Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",8,62,0.576612903226,0.25(0.903225806452),KNN(FCBF)
832,"Energy,Entropy of Energy,Spectral Spread",3,6,0.597701149425,0.333333333333(0.862068965517),AB(CIFE)
833,"Energy,Entropy of Energy,Spectral Spread,Chroma Deviation",4,8,0.576612903226,0.25(0.903225806452),KNN(FCBF)
834,"Energy,Entropy of Energy,Spectral Spread,Chroma Vector",4,30,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
835,"Energy,Entropy of Energy,Spectral Spread,Chroma Vector,Chroma Deviation",5,32,0.576612903226,0.25(0.903225806452),KNN(FCBF)
836,"Energy,Entropy of Energy,Spectral Spread,MFCCs",4,32,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
837,"Energy,Entropy of Energy,Spectral Spread,MFCCs,Chroma Deviation",5,34,0.669365721997,0.461538461538(0.877192982456),AB(All)
838,"Energy,Entropy of Energy,Spectral Spread,MFCCs,Chroma Vector",5,56,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
839,"Energy,Entropy of Energy,Spectral Spread,MFCCs,Chroma Vector,Chroma Deviation",6,58,0.576612903226,0.25(0.903225806452),KNN(FCBF)
840,"Energy,Entropy of Energy,Spectral Spread,Spectral Rolloff",4,8,0,0.0(0.888888888889),GP-DP(MRMR)
841,"Energy,Entropy of Energy,Spectral Spread,Spectral Rolloff,Chroma Deviation",5,10,0.576612903226,0.25(0.903225806452),KNN(FCBF)
842,"Energy,Entropy of Energy,Spectral Spread,Spectral Rolloff,Chroma Vector",5,32,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
843,"Energy,Entropy of Energy,Spectral Spread,Spectral Rolloff,Chroma Vector,Chroma Deviation",6,34,0.576612903226,0.25(0.903225806452),KNN(FCBF)
844,"Energy,Entropy of Energy,Spectral Spread,Spectral Rolloff,MFCCs",5,34,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
845,"Energy,Entropy of Energy,Spectral Spread,Spectral Rolloff,MFCCs,Chroma Deviation",6,36,0.597701149425,0.333333333333(0.862068965517),AB(CFS)
846,"Energy,Entropy of Energy,Spectral Spread,Spectral Rolloff,MFCCs,Chroma Vector",6,58,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
847,"Energy,Entropy of Energy,Spectral Spread,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",7,60,0.576612903226,0.25(0.903225806452),KNN(FCBF)
848,"Energy,Entropy of Energy,Spectral Spread,Spectral Flux",4,8,0.681238615665,0.444444444444(0.918032786885),KNN(FCBF)
849,"Energy,Entropy of Energy,Spectral Spread,Spectral Flux,Chroma Deviation",5,10,0.62249614792,0.363636363636(0.881355932203),KNN(CIFE)
850,"Energy,Entropy of Energy,Spectral Spread,Spectral Flux,Chroma Vector",5,32,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
851,"Energy,Entropy of Energy,Spectral Spread,Spectral Flux,Chroma Vector,Chroma Deviation",6,34,0.576612903226,0.25(0.903225806452),KNN(FCBF)
852,"Energy,Entropy of Energy,Spectral Spread,Spectral Flux,MFCCs",5,34,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
853,"Energy,Entropy of Energy,Spectral Spread,Spectral Flux,MFCCs,Chroma Deviation",6,36,0.597701149425,0.333333333333(0.862068965517),AB(CFS)
854,"Energy,Entropy of Energy,Spectral Spread,Spectral Flux,MFCCs,Chroma Vector",6,58,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
855,"Energy,Entropy of Energy,Spectral Spread,Spectral Flux,MFCCs,Chroma Vector,Chroma Deviation",7,60,0.576612903226,0.25(0.903225806452),KNN(FCBF)
856,"Energy,Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff",5,10,0.514637904468,0.181818181818(0.847457627119),AB(All)
857,"Energy,Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,Chroma Deviation",6,12,0.576612903226,0.25(0.903225806452),KNN(FCBF)
858,"Energy,Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,Chroma Vector",6,34,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
859,"Energy,Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,Chroma Vector,Chroma Deviation",7,36,0.576612903226,0.25(0.903225806452),KNN(FCBF)
860,"Energy,Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs",6,36,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
861,"Energy,Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Deviation",7,38,0.597701149425,0.333333333333(0.862068965517),AB(CFS)
862,"Energy,Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector",7,60,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
863,"Energy,Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",8,62,0.576612903226,0.25(0.903225806452),KNN(FCBF)
864,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy",4,8,0.514637904468,0.181818181818(0.847457627119),AB(CFS)
865,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Chroma Deviation",5,10,0.618181818182,0.4(0.836363636364),AB(CFS)
866,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Chroma Vector",5,32,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
867,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Chroma Vector,Chroma Deviation",6,34,0.576612903226,0.25(0.903225806452),KNN(FCBF)
868,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,MFCCs",5,34,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
869,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,MFCCs,Chroma Deviation",6,36,0.597701149425,0.333333333333(0.862068965517),AB(CFS)
870,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,MFCCs,Chroma Vector",6,58,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
871,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,MFCCs,Chroma Vector,Chroma Deviation",7,60,0.576612903226,0.25(0.903225806452),KNN(FCBF)
872,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff",5,10,0.576612903226,0.25(0.903225806452),KNN(All)
873,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,Chroma Deviation",6,12,0.576612903226,0.25(0.903225806452),KNN(FCBF)
874,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,Chroma Vector",6,34,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
875,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,Chroma Vector,Chroma Deviation",7,36,0.576612903226,0.25(0.903225806452),KNN(FCBF)
876,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs",6,36,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
877,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Deviation",7,38,0.597701149425,0.333333333333(0.862068965517),AB(CFS)
878,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Vector",7,60,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
879,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",8,62,0.576612903226,0.25(0.903225806452),KNN(FCBF)
880,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux",5,10,0.681238615665,0.444444444444(0.918032786885),KNN(FCBF)
881,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Chroma Deviation",6,12,0.62249614792,0.363636363636(0.881355932203),KNN(CIFE)
882,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Chroma Vector",6,34,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
883,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Chroma Vector,Chroma Deviation",7,36,0.576612903226,0.25(0.903225806452),KNN(FCBF)
884,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,MFCCs",6,36,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
885,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,MFCCs,Chroma Deviation",7,38,0.597701149425,0.333333333333(0.862068965517),AB(CFS)
886,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,MFCCs,Chroma Vector",7,60,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
887,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,MFCCs,Chroma Vector,Chroma Deviation",8,62,0.576612903226,0.25(0.903225806452),KNN(FCBF)
888,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff",6,12,0.553734061931,0.222222222222(0.885245901639),KNN(All)
889,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Deviation",7,14,0.576612903226,0.25(0.903225806452),KNN(FCBF)
890,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Vector",7,36,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
891,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Vector,Chroma Deviation",8,38,0.576612903226,0.25(0.903225806452),KNN(FCBF)
892,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs",7,38,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
893,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Deviation",8,40,0.597701149425,0.333333333333(0.862068965517),AB(CFS)
894,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector",8,62,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
895,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",9,64,0.576612903226,0.25(0.903225806452),KNN(FCBF)
896,"Energy,Entropy of Energy,Spectral Centroid",3,6,0.76383265857,0.615384615385(0.912280701754),AB(CIFE)
897,"Energy,Entropy of Energy,Spectral Centroid,Chroma Deviation",4,8,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
898,"Energy,Entropy of Energy,Spectral Centroid,Chroma Vector",4,30,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
899,"Energy,Entropy of Energy,Spectral Centroid,Chroma Vector,Chroma Deviation",5,32,0.576612903226,0.25(0.903225806452),KNN(FCBF)
900,"Energy,Entropy of Energy,Spectral Centroid,MFCCs",4,32,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
901,"Energy,Entropy of Energy,Spectral Centroid,MFCCs,Chroma Deviation",5,34,0.597701149425,0.333333333333(0.862068965517),AB(CFS)
902,"Energy,Entropy of Energy,Spectral Centroid,MFCCs,Chroma Vector",5,56,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
903,"Energy,Entropy of Energy,Spectral Centroid,MFCCs,Chroma Vector,Chroma Deviation",6,58,0.576612903226,0.25(0.903225806452),KNN(FCBF)
904,"Energy,Entropy of Energy,Spectral Centroid,Spectral Rolloff",4,8,0,0.0(0.888888888889),GP-DP(MRMR)
905,"Energy,Entropy of Energy,Spectral Centroid,Spectral Rolloff,Chroma Deviation",5,10,0.576612903226,0.25(0.903225806452),KNN(FCBF)
906,"Energy,Entropy of Energy,Spectral Centroid,Spectral Rolloff,Chroma Vector",5,32,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
907,"Energy,Entropy of Energy,Spectral Centroid,Spectral Rolloff,Chroma Vector,Chroma Deviation",6,34,0.576612903226,0.25(0.903225806452),KNN(FCBF)
908,"Energy,Entropy of Energy,Spectral Centroid,Spectral Rolloff,MFCCs",5,34,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
909,"Energy,Entropy of Energy,Spectral Centroid,Spectral Rolloff,MFCCs,Chroma Deviation",6,36,0.597701149425,0.333333333333(0.862068965517),AB(CFS)
910,"Energy,Entropy of Energy,Spectral Centroid,Spectral Rolloff,MFCCs,Chroma Vector",6,58,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
911,"Energy,Entropy of Energy,Spectral Centroid,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",7,60,0.576612903226,0.25(0.903225806452),KNN(FCBF)
912,"Energy,Entropy of Energy,Spectral Centroid,Spectral Flux",4,8,0.681238615665,0.444444444444(0.918032786885),KNN(FCBF)
913,"Energy,Entropy of Energy,Spectral Centroid,Spectral Flux,Chroma Deviation",5,10,0.62249614792,0.363636363636(0.881355932203),KNN(CIFE)
914,"Energy,Entropy of Energy,Spectral Centroid,Spectral Flux,Chroma Vector",5,32,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
915,"Energy,Entropy of Energy,Spectral Centroid,Spectral Flux,Chroma Vector,Chroma Deviation",6,34,0.576612903226,0.25(0.903225806452),KNN(FCBF)
916,"Energy,Entropy of Energy,Spectral Centroid,Spectral Flux,MFCCs",5,34,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
917,"Energy,Entropy of Energy,Spectral Centroid,Spectral Flux,MFCCs,Chroma Deviation",6,36,0.597701149425,0.333333333333(0.862068965517),AB(CFS)
918,"Energy,Entropy of Energy,Spectral Centroid,Spectral Flux,MFCCs,Chroma Vector",6,58,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
919,"Energy,Entropy of Energy,Spectral Centroid,Spectral Flux,MFCCs,Chroma Vector,Chroma Deviation",7,60,0.597701149425,0.333333333333(0.862068965517),AB(All)
920,"Energy,Entropy of Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff",5,10,0.514637904468,0.181818181818(0.847457627119),AB(All)
921,"Energy,Entropy of Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff,Chroma Deviation",6,12,0.576612903226,0.25(0.903225806452),KNN(FCBF)
922,"Energy,Entropy of Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff,Chroma Vector",6,34,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
923,"Energy,Entropy of Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff,Chroma Vector,Chroma Deviation",7,36,0.597701149425,0.333333333333(0.862068965517),AB(All)
924,"Energy,Entropy of Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff,MFCCs",6,36,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
925,"Energy,Entropy of Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Deviation",7,38,0.597701149425,0.333333333333(0.862068965517),AB(All)
926,"Energy,Entropy of Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector",7,60,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
927,"Energy,Entropy of Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",8,62,0.576612903226,0.25(0.903225806452),KNN(FCBF)
928,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy",4,8,0.576612903226,0.25(0.903225806452),KNN(CIFE)
929,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Chroma Deviation",5,10,0.618181818182,0.4(0.836363636364),AB(CFS)
930,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Chroma Vector",5,32,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
931,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Chroma Vector,Chroma Deviation",6,34,0.576612903226,0.25(0.903225806452),KNN(FCBF)
932,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,MFCCs",5,34,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
933,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,MFCCs,Chroma Deviation",6,36,0.597701149425,0.333333333333(0.862068965517),AB(CFS)
934,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,MFCCs,Chroma Vector",6,58,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
935,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,MFCCs,Chroma Vector,Chroma Deviation",7,60,0.576612903226,0.25(0.903225806452),KNN(FCBF)
936,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff",5,10,0.553734061931,0.222222222222(0.885245901639),KNN(All)
937,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff,Chroma Deviation",6,12,0.576612903226,0.25(0.903225806452),KNN(FCBF)
938,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff,Chroma Vector",6,34,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
939,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff,Chroma Vector,Chroma Deviation",7,36,0.576612903226,0.25(0.903225806452),KNN(FCBF)
940,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff,MFCCs",6,36,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
941,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Deviation",7,38,0.597701149425,0.333333333333(0.862068965517),AB(CFS)
942,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Vector",7,60,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
943,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",8,62,0.576612903226,0.25(0.903225806452),KNN(FCBF)
944,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux",5,10,0.681238615665,0.444444444444(0.918032786885),KNN(FCBF)
945,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Chroma Deviation",6,12,0.62249614792,0.363636363636(0.881355932203),KNN(CIFE)
946,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Chroma Vector",6,34,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
947,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Chroma Vector,Chroma Deviation",7,36,0.576612903226,0.25(0.903225806452),KNN(FCBF)
948,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,MFCCs",6,36,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
949,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,MFCCs,Chroma Deviation",7,38,0.597701149425,0.333333333333(0.862068965517),AB(CFS)
950,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,MFCCs,Chroma Vector",7,60,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
951,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,MFCCs,Chroma Vector,Chroma Deviation",8,62,0.597701149425,0.333333333333(0.862068965517),AB(All)
952,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Spectral Rolloff",6,12,0.553734061931,0.222222222222(0.885245901639),KNN(All)
953,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Deviation",7,14,0.576612903226,0.25(0.903225806452),KNN(FCBF)
954,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Vector",7,36,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
955,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Vector,Chroma Deviation",8,38,0.576612903226,0.25(0.903225806452),KNN(FCBF)
956,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs",7,38,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
957,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Deviation",8,40,0.597701149425,0.333333333333(0.862068965517),AB(CFS)
958,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector",8,62,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
959,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",9,64,0.576612903226,0.25(0.903225806452),KNN(FCBF)
960,"Energy,Entropy of Energy,Spectral Centroid,Spectral Spread",4,8,0.698275862069,0.5(0.896551724138),AB(CIFE)
961,"Energy,Entropy of Energy,Spectral Centroid,Spectral Spread,Chroma Deviation",5,10,0.787878787879,0.666666666667(0.909090909091),AB(CFS)
